transaction_id,transaction_date,transaction_time,store_id,staff_id,customer_id,product_id,quantity_sold,unit_price,promo_item_yn
1419,6/23/2020,9:39:48,8,44,8117,72,1,3.25,Y
451,6/23/2020,9:39:58,8,6,8600,87,1,2.1,Y
451,6/23/2020,9:39:58,8,6,8600,72,1,3.25,Y
683,6/23/2020,9:43:14,8,6,8600,87,1,2.1,Y
683,6/23/2020,9:43:14,8,6,8600,72,1,3.25,Y
295,6/23/2020,10:14:45,8,42,8600,87,1,2.1,Y
295,6/23/2020,10:14:45,8,42,8600,72,1,3.25,Y
1553,6/23/2020,11:39:50,8,45,8330,87,1,2.1,Y
1553,6/23/2020,11:39:50,8,45,8330,72,1,3.25,Y
1838,6/23/2020,14:00:07,5,27,6000,87,1,2.1,Y
1838,6/23/2020,14:00:07,5,27,6000,72,1,2.65,Y
1447,6/23/2020,19:23:14,8,45,8600,87,1,2.1,Y
1447,6/23/2020,19:23:14,8,45,8600,72,1,3.25,Y
2362,6/23/2020,19:40:23,8,45,8600,87,1,2.1,Y
2362,6/23/2020,19:40:23,8,45,8600,72,1,3.25,Y
546,6/24/2020,6:20:44,5,12,5070,87,2,2.1,Y
546,6/24/2020,6:20:44,5,12,5070,72,2,2.65,Y
126,6/24/2020,7:32:54,8,44,8460,87,2,2.1,Y
126,6/24/2020,7:32:54,8,44,8460,72,2,3.25,Y
598,6/24/2020,7:46:00,8,42,8421,87,1,2.1,Y
598,6/24/2020,7:46:00,8,42,8421,87,1,2.1,Y
598,6/24/2020,7:46:00,8,42,8421,72,1,2.65,Y
1163,6/24/2020,8:19:48,5,28,6000,87,1,2.1,Y
1163,6/24/2020,8:19:48,5,28,6000,72,1,2.65,Y
440,6/24/2020,9:20:55,8,42,8600,87,1,2.1,Y
440,6/24/2020,9:20:55,8,42,8600,87,1,2.1,Y
440,6/24/2020,9:20:55,8,42,8600,72,1,2.65,Y
557,6/24/2020,9:39:04,8,44,8600,87,1,2.1,Y
557,6/24/2020,9:39:04,8,44,8600,87,1,2.1,Y
557,6/24/2020,9:39:04,8,44,8600,72,1,2.65,Y
1674,6/24/2020,11:56:01,5,29,5273,87,2,2.1,Y
1674,6/24/2020,11:56:01,5,29,5273,72,2,2.65,Y
2089,6/24/2020,12:23:04,8,43,8600,87,1,2.1,Y
2089,6/24/2020,12:23:04,8,43,8600,87,1,2.1,Y
2089,6/24/2020,12:23:04,8,43,8600,72,1,2.65,Y
1546,6/24/2020,14:00:09,5,29,6000,87,2,2.1,Y
1546,6/24/2020,14:00:09,5,29,6000,72,2,2.65,Y
1406,6/24/2020,14:03:32,5,29,6000,87,1,2.1,Y
1406,6/24/2020,14:03:32,5,29,6000,72,1,2.65,Y
1648,6/24/2020,14:38:45,5,29,5197,87,2,2.1,Y
1648,6/24/2020,14:38:45,5,29,5197,72,2,2.65,Y
1668,6/24/2020,15:43:03,8,45,8600,87,2,2.1,Y
1668,6/24/2020,15:43:03,8,45,8600,72,2,3.25,Y
2126,6/24/2020,16:02:03,8,43,8600,87,1,2.1,Y
2126,6/24/2020,16:02:03,8,43,8600,72,1,3.25,Y
1720,6/24/2020,16:42:55,5,27,5484,87,1,2.1,Y
1720,6/24/2020,16:42:55,5,27,5484,72,1,2.65,Y
1921,6/24/2020,19:28:47,8,45,8392,87,1,2.1,Y
1921,6/24/2020,19:28:47,8,45,8392,87,1,2.1,Y
1921,6/24/2020,19:28:47,8,45,8392,72,1,2.65,Y
897,6/25/2020,6:19:37,5,12,6000,87,2,2.1,Y
897,6/25/2020,6:19:37,5,12,6000,72,2,2.65,Y
461,6/25/2020,6:49:58,8,42,8600,87,1,2.1,Y
461,6/25/2020,6:49:58,8,42,8600,72,1,3.25,Y
342,6/25/2020,7:18:36,5,12,5687,87,1,2.1,Y
342,6/25/2020,7:18:36,5,12,5687,72,1,2.65,Y
30,6/25/2020,7:19:03,5,28,6000,87,1,2.1,Y
30,6/25/2020,7:19:03,5,28,6000,72,1,2.65,Y
442,6/25/2020,7:35:12,8,44,8600,87,1,2.1,Y
442,6/25/2020,7:35:12,8,44,8600,72,1,3.25,Y
1356,6/25/2020,8:08:13,8,44,8600,87,2,2.1,Y
1356,6/25/2020,8:08:13,8,44,8600,72,2,3.25,Y
567,6/25/2020,9:27:49,5,26,6000,87,1,2.1,Y
567,6/25/2020,9:27:49,5,26,6000,72,1,2.65,Y
364,6/25/2020,9:52:21,8,6,8600,87,1,2.1,Y
364,6/25/2020,9:52:21,8,6,8600,72,1,3.25,Y
507,6/25/2020,10:32:38,5,26,6000,87,1,2.1,Y
507,6/25/2020,10:32:38,5,26,6000,72,1,2.65,Y
386,6/25/2020,11:11:18,8,44,8493,87,1,2.1,Y
386,6/25/2020,11:11:18,8,44,8493,72,1,3.25,Y
1808,6/25/2020,11:57:09,5,29,6000,87,2,2.1,Y
1808,6/25/2020,11:57:09,5,29,6000,72,2,2.65,Y
1713,6/25/2020,13:38:53,8,45,8600,87,2,2.1,Y
1713,6/25/2020,13:38:53,8,45,8600,72,2,3.25,Y
1319,6/25/2020,14:13:43,5,29,5744,87,3,2.1,Y
1319,6/25/2020,14:13:43,5,29,5744,72,3,2.65,Y
1811,6/25/2020,15:35:55,8,45,8374,87,1,2.1,Y
1811,6/25/2020,15:35:55,8,45,8374,72,1,3.25,Y
2037,6/25/2020,19:53:28,8,45,8230,87,2,2.1,Y
2037,6/25/2020,19:53:28,8,45,8230,72,2,3.25,Y
93,6/26/2020,7:31:23,5,28,5086,87,3,2.1,Y
93,6/26/2020,7:31:23,5,28,5086,72,3,2.65,Y
90,6/26/2020,8:26:04,8,6,8600,87,2,2.1,Y
90,6/26/2020,8:26:04,8,6,8600,72,2,3.25,Y
70,6/26/2020,8:52:51,5,12,6000,87,3,2.1,Y
70,6/26/2020,8:52:51,5,12,6000,72,3,2.65,Y
1325,6/26/2020,9:04:35,8,44,8600,87,1,2.1,Y
1325,6/26/2020,9:04:35,8,44,8600,72,1,3.25,Y
543,6/26/2020,9:51:32,8,42,8600,87,2,2.1,Y
543,6/26/2020,9:51:32,8,42,8600,72,2,3.25,Y
1824,6/26/2020,12:51:58,5,29,5180,87,3,2.1,Y
1824,6/26/2020,12:51:58,5,29,5180,72,3,2.65,Y
1,6/27/2020,7:03:03,5,26,6000,87,1,2.1,Y
1,6/27/2020,7:03:03,5,26,6000,72,1,2.65,Y
195,6/27/2020,7:49:15,5,26,6000,87,1,2.1,Y
195,6/27/2020,7:49:15,5,26,6000,72,1,2.65,Y
280,6/27/2020,7:52:20,5,30,5220,87,2,2.1,Y
280,6/27/2020,7:52:20,5,30,5220,72,2,2.65,Y
161,6/27/2020,8:23:52,5,12,6000,87,1,2.1,Y
161,6/27/2020,8:23:52,5,12,6000,72,1,2.65,Y
36,6/27/2020,8:30:09,8,45,8346,87,1,2.1,Y
36,6/27/2020,8:30:09,8,45,8346,72,1,3.25,Y
309,6/27/2020,8:34:25,8,15,8167,87,1,2.1,Y
309,6/27/2020,8:34:25,8,15,8167,72,1,3.25,Y
319,6/27/2020,9:01:09,8,42,8600,87,1,2.1,Y
319,6/27/2020,9:01:09,8,42,8600,72,1,3.25,Y
215,6/27/2020,9:12:13,8,45,8600,87,1,2.1,Y
215,6/27/2020,9:12:13,8,45,8600,72,1,3.25,Y
133,6/27/2020,9:25:38,5,30,5467,87,1,2.1,Y
133,6/27/2020,9:25:38,5,30,5467,72,1,2.65,Y
315,6/27/2020,10:00:12,8,42,8600,87,1,2.1,Y
315,6/27/2020,10:00:12,8,42,8600,72,1,3.25,Y
130,6/27/2020,10:01:11,8,45,8600,87,1,2.1,Y
130,6/27/2020,10:01:11,8,45,8600,72,1,3.25,Y
132,6/27/2020,10:20:08,5,26,6000,87,1,2.1,Y
132,6/27/2020,10:20:08,5,26,6000,72,1,2.65,Y
235,6/27/2020,10:44:07,8,42,8600,87,1,2.1,Y
235,6/27/2020,10:44:07,8,42,8600,72,1,3.25,Y
178,6/27/2020,10:49:38,8,15,8227,87,1,2.1,Y
178,6/27/2020,10:49:38,8,15,8227,72,1,3.25,Y
423,6/27/2020,12:12:41,5,27,5354,87,1,2.1,Y
423,6/27/2020,12:12:41,5,27,5354,72,1,2.65,Y
454,6/27/2020,13:33:44,8,44,8455,87,1,2.1,Y
454,6/27/2020,13:33:44,8,44,8455,72,1,3.25,Y
462,6/27/2020,15:28:27,5,27,5830,87,1,2.1,Y
462,6/27/2020,15:28:27,5,27,5830,72,1,2.65,Y
296,6/27/2020,15:38:10,5,27,6000,87,1,2.1,Y
296,6/27/2020,15:38:10,5,27,6000,72,1,2.65,Y
320,6/27/2020,15:48:20,5,29,5298,87,2,2.1,Y
320,6/27/2020,15:48:20,5,29,5298,72,2,2.65,Y
432,6/27/2020,18:14:29,8,44,8493,87,1,2.1,Y
432,6/27/2020,18:14:29,8,44,8493,72,1,3.25,Y
410,6/27/2020,18:21:27,5,29,6000,87,1,2.1,Y
410,6/27/2020,18:21:27,5,29,6000,72,1,2.65,Y
503,6/27/2020,20:38:50,8,41,8600,87,1,2.1,Y
503,6/27/2020,20:38:50,8,41,8600,72,1,3.25,Y
706,6/28/2020,8:07:33,5,26,5106,87,2,2.1,Y
706,6/28/2020,8:07:33,5,26,5106,72,2,2.65,Y
251,6/28/2020,8:56:33,5,30,5527,87,2,2.1,Y
251,6/28/2020,8:56:33,5,30,5527,72,2,2.65,Y
482,6/28/2020,9:46:20,5,26,5175,87,1,2.1,Y
482,6/28/2020,9:46:20,5,26,5175,72,1,2.65,Y
175,6/28/2020,11:03:07,8,42,8600,87,1,2.1,Y
322,6/28/2020,11:03:25,8,15,8600,87,1,2.1,Y
191,6/28/2020,12:21:46,5,12,5799,87,2,2.1,Y
191,6/28/2020,12:21:46,5,12,5799,72,2,2.65,Y
437,6/28/2020,13:05:08,8,15,8387,87,1,2.1,Y
724,6/28/2020,14:40:46,5,26,5035,87,2,2.1,Y
724,6/28/2020,14:40:46,5,26,5035,72,2,2.65,Y
50,6/28/2020,15:40:05,5,26,5483,87,1,2.1,Y
50,6/28/2020,15:40:05,5,26,5483,72,1,2.65,Y
493,6/28/2020,16:40:15,8,15,8149,87,1,2.1,Y
754,6/28/2020,16:47:34,8,45,8600,87,1,2.1,Y
652,6/28/2020,19:03:46,8,15,8600,87,1,2.1,Y
660,6/28/2020,19:17:17,8,15,8600,87,1,2.1,Y
132,6/29/2020,8:25:01,5,30,5240,87,2,2.1,Y
132,6/29/2020,8:25:01,5,30,5240,72,2,2.65,Y
1,6/29/2020,8:48:11,8,45,8600,87,2,2.1,Y
32,6/29/2020,9:36:30,8,42,8600,87,2,2.1,Y
585,6/29/2020,10:07:20,5,12,5670,87,2,2.1,Y
585,6/29/2020,10:07:20,5,12,5670,72,2,2.65,Y
219,6/29/2020,11:41:17,5,30,5109,87,2,2.1,Y
219,6/29/2020,11:41:17,5,30,5109,72,2,2.65,Y
90,6/29/2020,12:13:39,5,12,5794,87,2,2.1,Y
90,6/29/2020,12:13:39,5,12,5794,72,2,2.65,Y
537,6/29/2020,13:27:11,8,15,8600,87,2,2.1,Y
580,6/29/2020,14:08:42,5,12,5169,87,2,2.1,Y
580,6/29/2020,14:08:42,5,12,5169,72,2,2.65,Y
327,6/29/2020,14:54:38,8,42,8082,87,1,2.1,Y
729,6/29/2020,15:14:13,8,45,8107,87,1,2.1,Y
490,6/29/2020,15:52:10,8,45,8600,87,2,2.1,Y
752,6/29/2020,16:36:24,8,42,8401,87,1,2.1,Y
323,6/29/2020,17:13:13,5,12,5662,87,2,2.1,Y
323,6/29/2020,17:13:13,5,12,5662,72,2,2.65,Y
401,6/29/2020,18:06:35,8,15,8600,87,1,2.1,Y
215,6/30/2020,9:12:13,8,45,8600,87,1,2.1,Y
215,6/30/2020,9:12:13,8,45,8600,72,1,3.25,Y
76,6/30/2020,10:25:30,8,6,8600,87,1,2.1,Y
76,6/30/2020,10:25:30,8,6,8600,72,1,3.25,Y
142,6/30/2020,11:18:31,8,6,8600,87,1,2.1,Y
142,6/30/2020,11:18:31,8,6,8600,72,1,3.25,Y
1121,7/15/2020,9:34:00,8,6,8349,87,1,2.1,Y
1121,7/15/2020,9:34:00,8,6,8349,72,1,3.25,Y
153,7/15/2020,10:48:40,8,44,8377,87,1,2.1,Y
153,7/15/2020,10:48:40,8,44,8377,72,1,3.25,Y
363,7/15/2020,11:17:45,8,6,8600,72,1,3.25,Y
363,7/15/2020,11:17:45,8,6,8600,87,1,2.1,Y
2203,7/15/2020,13:14:45,8,45,8600,87,1,2.1,Y
2203,7/15/2020,13:14:45,8,45,8600,72,1,3.25,Y
1853,7/15/2020,13:24:57,8,43,8600,87,1,2.1,Y
1853,7/15/2020,13:24:57,8,43,8600,72,1,3.25,Y
1541,7/15/2020,17:34:15,8,45,8600,87,1,2.1,Y
1541,7/15/2020,17:34:15,8,45,8600,72,1,3.25,Y
1597,7/15/2020,19:17:28,8,45,8059,87,1,2.1,Y
1597,7/15/2020,19:17:28,8,45,8059,72,1,3.25,Y
937,7/16/2020,8:47:55,8,44,8303,87,1,2.1,Y
937,7/16/2020,8:47:55,8,44,8303,72,1,3.25,Y
1248,7/16/2020,8:57:30,8,6,8030,87,1,2.1,Y
1248,7/16/2020,8:57:30,8,6,8030,72,1,3.25,Y
509,7/16/2020,9:55:23,8,42,8600,87,1,2.1,Y
509,7/16/2020,9:55:23,8,42,8600,72,1,3.25,Y
1108,7/16/2020,10:10:20,8,42,8600,87,1,2.1,Y
1108,7/16/2020,10:10:20,8,42,8600,72,1,3.25,Y
1157,7/16/2020,10:28:24,8,42,8600,87,1,2.1,Y
1157,7/16/2020,10:28:24,8,42,8600,72,1,3.25,Y
1223,7/16/2020,10:43:20,8,42,8600,87,1,2.1,Y
1223,7/16/2020,10:43:20,8,42,8600,72,1,3.25,Y
1436,7/16/2020,11:06:00,8,44,8600,87,1,2.1,Y
1436,7/16/2020,11:06:00,8,44,8600,72,1,3.25,Y
322,7/16/2020,11:22:10,8,44,8066,87,1,2.1,Y
322,7/16/2020,11:22:10,8,44,8066,72,1,3.25,Y
1426,7/17/2020,6:42:57,8,6,8600,87,1,2.1,Y
1426,7/17/2020,6:42:57,8,6,8600,72,1,3.25,Y
1021,7/17/2020,9:05:20,8,42,8311,87,1,2.1,Y
1021,7/17/2020,9:05:20,8,42,8311,72,1,3.25,Y
177,7/17/2020,10:41:11,8,44,8600,87,1,2.1,Y
177,7/17/2020,10:41:11,8,44,8600,72,1,3.25,Y
142,7/17/2020,11:18:31,8,6,8600,87,1,2.1,Y
142,7/17/2020,11:18:31,8,6,8600,72,1,3.25,Y
2113,7/17/2020,14:55:17,8,45,8600,87,1,2.1,Y
2113,7/17/2020,14:55:17,8,45,8600,72,1,3.25,Y
1035,7/18/2020,7:13:33,8,6,8373,87,1,2.1,Y
1035,7/18/2020,7:13:33,8,6,8373,72,1,3.25,Y
236,7/18/2020,9:20:58,8,6,8600,87,2,2.1,Y
236,7/18/2020,9:20:58,8,6,8600,72,2,3.25,Y
573,7/18/2020,9:42:03,8,42,8600,87,1,2.1,Y
573,7/18/2020,9:42:03,8,42,8600,72,1,3.25,Y
911,7/18/2020,9:54:08,8,6,8600,87,1,2.1,Y
911,7/18/2020,9:54:08,8,6,8600,72,1,3.25,Y
417,7/18/2020,10:04:46,8,6,8242,87,1,2.1,Y
417,7/18/2020,10:04:46,8,6,8242,72,1,3.25,Y
260,7/18/2020,11:16:14,8,6,8600,87,1,2.1,Y
260,7/18/2020,11:16:14,8,6,8600,72,1,3.25,Y
2133,7/18/2020,14:53:26,8,45,8147,87,1,2.1,Y
2133,7/18/2020,14:53:26,8,45,8147,72,1,3.25,Y
1706,7/18/2020,19:23:01,8,45,8600,87,1,2.1,Y
1706,7/18/2020,19:23:01,8,45,8600,72,1,3.25,Y
234,7/19/2020,8:04:57,8,42,8600,87,1,2.1,Y
234,7/19/2020,8:04:57,8,42,8600,72,1,3.25,Y
760,7/19/2020,9:14:54,8,42,8600,87,1,2.1,Y
760,7/19/2020,9:14:54,8,42,8600,72,1,3.25,Y
903,7/19/2020,9:57:29,8,6,8600,87,1,2.1,Y
903,7/19/2020,9:57:29,8,6,8600,72,1,3.25,Y
76,7/19/2020,10:25:30,8,6,8600,87,1,2.1,Y
76,7/19/2020,10:25:30,8,6,8600,72,1,3.25,Y
42,7/19/2020,10:45:21,8,42,8600,87,1,2.1,Y
42,7/19/2020,10:45:21,8,42,8600,72,1,3.25,Y
1490,7/19/2020,11:53:14,8,43,8037,87,1,2.1,Y
1490,7/19/2020,11:53:14,8,43,8037,72,1,3.25,Y
1548,7/19/2020,12:05:35,8,43,8600,87,1,2.1,Y
1548,7/19/2020,12:05:35,8,43,8600,72,1,3.25,Y
1492,7/19/2020,12:22:27,8,43,8600,87,1,2.1,Y
1492,7/19/2020,12:22:27,8,43,8600,72,1,3.25,Y
1851,7/19/2020,13:54:14,8,43,8474,87,1,2.1,Y
1851,7/19/2020,13:54:14,8,43,8474,72,1,3.25,Y
1523,7/19/2020,14:22:57,8,45,8600,87,1,2.1,Y
1523,7/19/2020,14:22:57,8,45,8600,72,1,3.25,Y
1658,7/19/2020,14:38:34,8,45,8600,87,1,2.1,Y
1658,7/19/2020,14:38:34,8,45,8600,72,1,3.25,Y
2211,7/19/2020,14:43:14,8,43,8467,87,1,2.1,Y
2211,7/19/2020,14:43:14,8,43,8467,72,1,3.25,Y
1989,7/19/2020,14:55:48,8,43,8059,87,1,2.1,Y
1989,7/19/2020,14:55:48,8,43,8059,72,1,3.25,Y
1604,7/19/2020,15:31:41,8,43,8429,87,1,2.1,Y
1604,7/19/2020,15:31:41,8,43,8429,72,1,3.25,Y
360,7/20/2020,8:45:10,5,26,6000,87,2,2.1,Y
360,7/20/2020,8:45:10,5,26,6000,72,2,2.65,Y
256,7/20/2020,10:42:15,5,26,6000,87,2,2.1,Y
256,7/20/2020,10:42:15,5,26,6000,72,2,2.65,Y
267,7/20/2020,10:55:03,5,12,5359,87,1,2.1,Y
267,7/20/2020,10:55:03,5,12,5359,72,1,2.65,Y
56,7/20/2020,10:55:36,5,26,6000,87,1,2.1,Y
56,7/20/2020,10:55:36,5,26,6000,72,1,2.65,Y
667,7/20/2020,11:36:14,5,27,5352,87,1,2.1,Y
667,7/20/2020,11:36:14,5,27,5352,72,1,2.65,Y
572,7/20/2020,13:50:19,5,29,5355,87,2,2.1,Y
572,7/20/2020,13:50:19,5,29,5355,72,2,2.65,Y
504,7/20/2020,18:07:52,5,7,6000,87,1,2.1,Y
504,7/20/2020,18:07:52,5,7,6000,72,2,2.65,Y
187,7/21/2020,7:38:31,5,26,6000,87,2,2.1,Y
187,7/21/2020,7:38:31,5,26,6000,72,2,2.65,Y
245,7/21/2020,7:40:01,5,30,5033,87,3,2.1,Y
245,7/21/2020,7:40:01,5,30,5033,72,3,2.65,Y
255,7/21/2020,8:09:22,8,45,8600,72,1,3.25,Y
424,7/21/2020,8:14:35,8,15,8600,87,1,2.1,Y
424,7/21/2020,8:14:35,8,15,8600,72,1,3.25,Y
143,7/21/2020,9:37:14,8,45,8600,87,1,2.1,Y
143,7/21/2020,9:37:14,8,45,8600,72,1,3.25,Y
98,7/21/2020,10:16:23,5,26,5144,87,2,2.1,Y
98,7/21/2020,10:16:23,5,26,5144,72,2,2.65,Y
476,7/21/2020,11:36:49,5,27,5213,87,1,2.1,Y
476,7/21/2020,11:36:49,5,27,5213,72,1,2.65,Y
838,7/21/2020,11:45:40,8,44,8600,87,1,2.1,Y
838,7/21/2020,11:45:40,8,44,8600,72,1,3.25,Y
672,7/21/2020,12:56:54,5,29,5094,87,2,2.1,Y
672,7/21/2020,12:56:54,5,29,5094,72,2,2.65,Y
573,7/21/2020,13:52:15,5,7,6000,87,1,2.1,Y
573,7/21/2020,13:52:15,5,7,6000,72,1,2.65,Y
581,7/21/2020,14:15:25,5,7,5461,87,1,2.1,Y
581,7/21/2020,14:15:25,5,7,5461,72,1,2.65,Y
894,7/21/2020,16:59:38,8,44,8600,87,1,2.1,Y
894,7/21/2020,16:59:38,8,44,8600,72,1,3.25,Y
647,7/21/2020,18:47:16,8,43,8600,87,1,2.1,Y
647,7/21/2020,18:47:16,8,43,8600,72,1,3.25,Y
1273,7/22/2020,8:02:50,8,42,8600,72,1,3.25,Y
1273,7/22/2020,8:02:50,8,42,8600,87,1,2.1,Y
1105,7/22/2020,9:14:44,5,26,5917,87,3,2.1,Y
1105,7/22/2020,9:14:44,5,26,5917,72,3,2.65,Y
371,7/22/2020,10:08:29,8,6,8600,72,1,3.25,Y
371,7/22/2020,10:08:29,8,6,8600,87,1,2.1,Y
630,7/22/2020,10:28:33,5,12,6000,87,2,2.1,Y
630,7/22/2020,10:28:33,5,12,6000,72,2,2.65,Y
515,7/22/2020,10:47:37,5,26,5077,87,1,2.1,Y
515,7/22/2020,10:47:37,5,26,5077,72,1,2.65,Y
739,7/22/2020,10:55:15,5,26,6000,87,3,2.1,Y
739,7/22/2020,10:55:15,5,26,6000,72,3,2.65,Y
166,7/22/2020,11:00:02,8,42,8219,72,1,3.25,Y
166,7/22/2020,11:00:02,8,42,8219,87,1,2.1,Y
1666,7/22/2020,12:39:16,8,43,8600,87,1,2.1,Y
1666,7/22/2020,12:39:16,8,43,8600,72,1,3.25,Y
2359,7/22/2020,19:57:02,8,45,8078,72,1,3.25,Y
2359,7/22/2020,19:57:02,8,45,8078,87,1,2.1,Y
620,7/23/2020,7:25:04,5,26,6000,87,2,2.1,Y
620,7/23/2020,7:25:04,5,26,6000,72,2,2.65,Y
556,7/23/2020,7:54:33,8,44,8342,87,2,2.1,Y
556,7/23/2020,7:54:33,8,44,8342,72,2,3.25,Y
452,7/23/2020,8:40:02,5,28,5490,87,1,2.1,Y
452,7/23/2020,8:40:02,5,28,5490,72,1,2.65,Y
669,7/23/2020,8:45:17,8,42,8600,87,2,2.1,Y
669,7/23/2020,8:45:17,8,42,8600,72,2,3.25,Y
566,7/23/2020,8:55:22,5,12,5045,87,1,2.1,Y
566,7/23/2020,8:55:22,5,12,5045,72,1,2.65,Y
1358,7/23/2020,9:18:18,8,42,8600,87,1,2.1,Y
1358,7/23/2020,9:18:18,8,42,8600,72,1,3.25,Y
351,7/23/2020,9:23:42,8,44,8600,87,2,2.1,Y
351,7/23/2020,9:23:42,8,44,8600,72,2,3.25,Y
179,7/23/2020,9:25:32,8,44,8341,87,1,2.1,Y
179,7/23/2020,9:25:32,8,44,8341,72,1,3.25,Y
1419,7/23/2020,9:39:48,8,44,8117,87,1,2.1,Y
1419,7/23/2020,9:39:48,8,44,8117,72,1,3.25,Y
451,7/23/2020,9:39:58,8,6,8600,87,1,2.1,Y
451,7/23/2020,9:39:58,8,6,8600,72,1,3.25,Y
683,7/23/2020,9:43:14,8,6,8600,87,1,2.1,Y
683,7/23/2020,9:43:14,8,6,8600,72,1,3.25,Y
356,7/23/2020,10:03:52,8,44,8386,87,1,2.1,Y
356,7/23/2020,10:03:52,8,44,8386,72,1,3.25,Y
1801,7/23/2020,11:29:24,5,29,6000,87,2,2.1,Y
1801,7/23/2020,11:29:24,5,29,6000,72,2,2.65,Y
2362,7/23/2020,19:40:23,8,45,8600,87,1,2.1,Y
2362,7/23/2020,19:40:23,8,45,8600,72,1,3.25,Y
546,7/24/2020,6:20:44,5,12,5070,87,2,2.1,Y
546,7/24/2020,6:20:44,5,12,5070,72,2,2.65,Y
1174,7/24/2020,7:12:50,5,12,5512,87,3,2.1,Y
1174,7/24/2020,7:12:50,5,12,5512,72,3,2.65,Y
126,7/24/2020,7:32:54,8,44,8460,87,2,2.1,Y
126,7/24/2020,7:32:54,8,44,8460,72,2,3.25,Y
598,7/24/2020,7:46:00,8,42,8421,87,1,2.1,Y
598,7/24/2020,7:46:00,8,42,8421,87,1,2.1,Y
598,7/24/2020,7:46:00,8,42,8421,72,1,2.65,Y
1163,7/24/2020,8:19:48,5,28,6000,87,1,2.1,Y
1163,7/24/2020,8:19:48,5,28,6000,72,1,2.65,Y
440,7/24/2020,9:20:55,8,42,8600,87,1,2.1,Y
440,7/24/2020,9:20:55,8,42,8600,87,1,2.1,Y
440,7/24/2020,9:20:55,8,42,8600,72,1,2.65,Y
1318,7/24/2020,9:31:54,8,42,8113,87,1,2.1,Y
1318,7/24/2020,9:31:54,8,42,8113,87,1,2.1,Y
1318,7/24/2020,9:31:54,8,42,8113,72,1,2.65,Y
557,7/24/2020,9:39:04,8,44,8600,87,1,2.1,Y
557,7/24/2020,9:39:04,8,44,8600,87,1,2.1,Y
557,7/24/2020,9:39:04,8,44,8600,72,1,2.65,Y
1674,7/24/2020,11:56:01,5,29,5273,87,2,2.1,Y
1674,7/24/2020,11:56:01,5,29,5273,72,2,2.65,Y
2089,7/24/2020,12:23:04,8,43,8600,87,1,2.1,Y
2089,7/24/2020,12:23:04,8,43,8600,87,1,2.1,Y
2089,7/24/2020,12:23:04,8,43,8600,72,1,2.65,Y
2082,7/24/2020,12:30:49,8,43,8138,87,1,2.1,Y
2082,7/24/2020,12:30:49,8,43,8138,87,1,2.1,Y
2082,7/24/2020,12:30:49,8,43,8138,72,1,2.65,Y
2046,7/24/2020,12:41:32,5,29,5354,87,2,2.1,Y
2046,7/24/2020,12:41:32,5,29,5354,72,2,2.65,Y
1546,7/24/2020,14:00:09,5,29,6000,87,2,2.1,Y
1546,7/24/2020,14:00:09,5,29,6000,72,2,2.65,Y
1406,7/24/2020,14:03:32,5,29,6000,87,1,2.1,Y
1406,7/24/2020,14:03:32,5,29,6000,72,1,2.65,Y
1648,7/24/2020,14:38:45,5,29,5197,87,2,2.1,Y
1648,7/24/2020,14:38:45,5,29,5197,72,2,2.65,Y
2126,7/24/2020,16:02:03,8,43,8600,87,1,2.1,Y
2126,7/24/2020,16:02:03,8,43,8600,72,1,3.25,Y
1720,7/24/2020,16:42:55,5,27,5484,87,1,2.1,Y
1720,7/24/2020,16:42:55,5,27,5484,72,1,2.65,Y
1525,7/24/2020,17:19:47,8,45,8187,87,1,2.1,Y
1525,7/24/2020,17:19:47,8,45,8187,72,1,3.25,Y
1921,7/24/2020,19:28:47,8,45,8392,87,1,2.1,Y
1921,7/24/2020,19:28:47,8,45,8392,87,1,2.1,Y
1921,7/24/2020,19:28:47,8,45,8392,72,1,2.65,Y
897,7/25/2020,6:19:37,5,12,6000,87,2,2.1,Y
897,7/25/2020,6:19:37,5,12,6000,72,2,2.65,Y
461,7/25/2020,6:49:58,8,42,8600,87,1,2.1,Y
461,7/25/2020,6:49:58,8,42,8600,72,1,3.25,Y
1226,7/25/2020,7:18:25,5,26,6000,87,2,2.1,Y
1226,7/25/2020,7:18:25,5,26,6000,72,2,2.65,Y
342,7/25/2020,7:18:36,5,12,5687,87,1,2.1,Y
342,7/25/2020,7:18:36,5,12,5687,72,1,2.65,Y
30,7/25/2020,7:19:03,5,28,6000,87,1,2.1,Y
30,7/25/2020,7:19:03,5,28,6000,72,1,2.65,Y
1356,7/25/2020,8:08:13,8,44,8600,87,2,2.1,Y
1356,7/25/2020,8:08:13,8,44,8600,72,2,3.25,Y
972,7/25/2020,9:48:23,8,42,8600,87,1,2.1,Y
972,7/25/2020,9:48:23,8,42,8600,72,1,3.25,Y
1420,7/25/2020,10:07:19,8,44,8600,87,1,2.1,Y
1420,7/25/2020,10:07:19,8,44,8600,72,1,3.25,Y
386,7/25/2020,11:11:18,8,44,8493,87,1,2.1,Y
386,7/25/2020,11:11:18,8,44,8493,72,1,3.25,Y
770,7/25/2020,11:19:02,8,6,8428,87,1,2.1,Y
770,7/25/2020,11:19:02,8,6,8428,72,1,3.25,Y
1713,7/25/2020,13:38:53,8,45,8600,87,2,2.1,Y
1713,7/25/2020,13:38:53,8,45,8600,72,2,3.25,Y
